DMSO_1,DMSO2,Erlotinib1,Erl2,Lap1,Lap2,Sor1,Sor2,Sun1,Sun2
9.29957,9.65124,9.25785,9.65027,9.52156,10.8005,9.49267,9.75246,11.3577,11.2162
9.75273,9.80433,8.85554,9.62957,10.5448,9.6753,10.2143,10.8037,9.88554,10.8342
9.56243,9.13991,9.41453,9.50041,9.74658,9.45021,11.5206,10.7447,10.6896,10.231
9.89451,10.2784,9.8716,10.0613,9.71542,9.91249,9.92128,9.62563,10.4152,10.3041
10.764,9.12118,10.6864,8.98172,9.44706,10.4438,10.5175,8.77923,11.3858,9.87331
10.0772,9.84644,9.67997,9.87921,9.38858,9.72523,11.2818,11.3572,9.28544,9.47881
10.3131,9.58845,10.4038,10.1118,10.0823,10.2987,10.0545,10.2737,9.1755,9.69809
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.74867,9.51315,9.23939,9.4547,10.1891,9.74341,10.2309,10.6744,10.447,10.7593
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.30589,8.87321,8.73482,9.41864,10.3946,9.1143,10.3983,10.1039,11.8017,11.8546
9.63633,9.16006,8.86052,9.25486,9.97682,9.72678,10.1867,10.5194,11.7325,10.9461
9.84661,8.91695,9.27364,9.90582,9.76113,9.4721,10.1783,10.2933,10.9364,11.4158
10.8718,10.4066,11.8286,10.2323,9.47213,9.59222,8.95726,8.81928,10.0156,9.80425
9.44758,10.3796,10.3981,10.4128,10.6873,10.005,9.52109,9.57327,10.0095,9.56563
9.15941,10.7002,8.82034,9.1809,9.71023,9.16351,9.60422,9.70421,12.183,11.774
10.0569,11.6853,9.48896,11.3567,9.98134,8.95364,9.99951,10.1253,8.82648,9.52577
9.46918,10.2265,9.86455,10.783,10.1132,10.1972,9.408,10.2203,9.24139,10.4766
9.18793,9.55905,8.9889,9.37895,9.50065,9.91228,9.93793,9.84578,12.2262,11.4623
9.71955,9.33822,9.65008,9.85582,9.47317,10.5124,9.98086,10.2491,10.6721,10.5487
9.35363,9.8892,9.24753,9.99492,9.29748,10.0459,10.1874,10.6942,10.3946,10.8952
10.9801,11.1418,11.3651,10.7755,10.1123,10.5139,9.19582,8.21788,9.10401,8.59362
8.84389,10.6083,10.942,10.6182,9.23341,9.13872,10.0934,8.61064,11.0678,10.8435
9.56575,9.96932,9.52604,9.69697,10.1115,10.4499,9.28529,9.94056,9.91646,11.5383
9.70895,8.92184,10.3674,10.0319,11.1471,10.8034,8.60665,7.93868,11.1606,11.3136
9.9851,10.5723,10.4461,10.4652,11.073,10.2331,10.0222,9.46066,9.10638,8.63605
8.46762,9.66127,9.02739,9.28799,11.2274,9.01092,13.2163,11.4979,7.83354,10.7697
9.36791,8.94705,9.27178,9.5399,9.93608,10.1217,10.9492,11.2341,10.3022,10.33
8.88434,11.0375,9.51273,10.1886,10.8525,10.5986,9.43415,9.91241,9.24595,10.3333
9.38613,10.4836,9.39827,10.1225,10.124,9.88237,10.0702,10.5084,9.95009,10.0743
9.74435,10.7,9.79819,10.2362,9.58377,10.3826,9.63263,10.3733,9.37647,10.1724
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.83706,9.46867,9.38058,9.41039,10.1458,9.45495,10.6818,10.9403,10.2055,10.4749
10.6194,10.5481,11.1409,10.8824,10.6052,9.89892,10.2157,9.22307,8.46427,8.40196
11.0148,9.139,10.2609,9.65688,10.0989,9.19433,10.2737,10.2476,10.0513,10.0625
9.89574,9.97771,8.82701,10.9883,8.58836,10.5527,7.55609,10.2955,9.4549,13.8637
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.3454,9.34068,9.69012,9.36174,9.77466,9.19667,10.8535,10.9868,10.1255,10.3249
8.74688,10.8352,6.98421,10.3299,10.4206,9.23849,12.6374,8.63209,11.1833,10.992
9.59566,8.62171,9.70247,9.42709,9.52262,10.8966,10.6665,10.6285,10.8207,10.1181
9.76279,9.01511,9.55861,9.29351,10.2273,9.53271,9.7271,9.77712,11.6231,11.4827
9.66881,8.89586,9.37011,9.16985,9.4925,10.4328,11.1953,11.288,10.2913,10.1955
9.81563,9.6358,9.33476,10.4278,10.45,9.95063,10.0275,9.70631,9.99293,10.6587
10.4038,9.3924,10.0079,9.62351,9.77805,9.40882,10.2488,10.6791,10.281,10.1766
11.9649,11.6393,10.5888,10.1562,9.8108,9.54704,10.5074,9.88864,7.91304,7.98389
9.73031,9.63957,9.1608,9.57742,9.504,9.43342,10.5028,11.4066,10.5456,10.4995
11.196,9.16169,10.8332,9.39985,10.5624,9.35907,9.50445,9.96592,10.4294,9.58802
10.4762,9.16046,10.4525,9.4514,11.5794,9.12122,9.51455,8.4633,11.6526,10.1283
9.3826,9.99411,8.94902,8.93939,10.2707,10.1472,9.91041,10.4577,11.1187,10.8302
9.84755,9.32672,9.45376,9.28035,9.84192,9.04958,10.3046,11.1634,10.7996,10.9325
10.9004,11.0436,11.5851,10.3947,10.6914,9.4285,9.58204,7.92947,9.19555,9.2493
9.17682,10.1963,9.62379,10.1531,9.8434,10.692,10.4795,10.1429,9.91096,9.78114
9.89398,9.34012,9.86662,9.2898,9.84247,9.77893,10.6676,10.3543,10.6031,10.3631
10.081,9.98519,10.7037,9.48536,9.98857,9.17898,9.86789,10.2572,10.0385,10.4136
9.38857,8.63169,9.25997,9.23004,9.79211,9.96283,11.103,10.6539,11.2771,10.7008
8.69302,8.33799,10.8991,10.955,9.93465,10.121,10.5121,10.3233,10.2893,9.9346
9.66984,10.7467,10.4163,9.84048,9.98043,9.69921,9.9344,9.47399,10.1377,10.101
11.4727,10.0466,9.19488,9.84646,8.96311,9.25213,9.90533,10.2418,10.7709,10.3061
10.4692,11.5279,10.6994,10.3448,10.2469,10.5824,9.35704,8.99487,9.16377,8.61377
9.8838,10.3053,10.1823,9.89941,9.73286,9.70439,10.2375,10.4336,9.89126,9.72958
9.92971,10.0688,9.84275,9.74706,10.4654,10.1399,10.1337,10.5715,9.64177,9.45945
10.8007,10.5315,11.6778,9.88613,9.19795,9.85642,9.71912,9.49368,9.37516,9.46151
9.87562,9.3167,9.61162,10.8054,9.11723,10.2282,10.2078,10.1348,9.90029,10.8023
10.2343,10.0934,10.2934,9.80176,9.57075,9.69664,10.439,9.81653,10.0323,10.0218
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.8032,9.90278,10.493,9.14826,9.3793,9.83085,10.5857,9.47509,10.332,11.0499
11.0463,9.82203,11.5734,8.99115,9.0043,9.48532,10.7108,9.63131,9.86612,9.86932
9.92884,9.79193,9.18008,9.58153,10.0176,9.50911,10.4969,10.4813,10.6138,10.3989
10.2222,10.8556,9.80907,10.5169,10.0887,10.3778,9.29608,9.06355,9.73042,10.0397
9.36051,10.046,9.04078,9.50153,9.62964,10.1115,9.86724,10.7068,10.7286,11.0074
10.6983,9.36941,10.8554,10.0463,9.47243,9.88201,8.91169,8.26261,11.842,10.6597
8.04988,9.25997,8.40967,9.88858,10.5229,9.98592,10.1742,10.2747,11.352,12.0823
10.0549,10.4196,9.80219,10.0194,9.92695,10.1653,9.10155,9.4203,10.5326,10.5574
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.65617,8.66409,10.4196,9.31219,10.4734,9.77538,10.7676,10.7557,10.3631,9.81284
8.51861,9.159,9.98692,10.2853,13.2267,12.2757,8.41716,7.81033,9.93318,10.3871
10.5596,10.4658,8.19782,10.7019,10.3656,9.06621,11.5672,12.387,7.40892,9.27998
9.19906,12.0866,9.76675,11.3627,9.99047,11.5691,8.96359,11.0262,6.94861,9.08675
9.19177,8.53058,8.74925,9.49494,9.78617,10.0467,11.1739,11.708,10.7067,10.612
9.04569,9.55498,9.414,9.57785,10.0977,10.3074,10.6405,11.0771,10.027,10.2578
7.37358,10.5254,8.89248,9.16267,10.6941,9.68405,10.6694,12.6868,10.5383,9.77308
10.5927,8.29715,10.6093,8.58958,9.00419,10.5055,12.3472,10.6663,10.718,8.67017
11.9722,11.3622,13.2603,10.9616,8.91633,8.51507,9.07368,8.19799,8.92944,8.81117
10.4224,10.1897,10.8546,10.413,9.49417,9.37039,9.06218,9.10887,10.4011,10.6834
9.03559,9.4115,10.4092,11.9882,12.5318,10.3903,10.7592,8.60488,8.20358,8.66567
9.91005,10.3349,8.81666,11.3272,12.6153,9.86012,9.79575,10.121,8.62162,8.59738
9.36864,9.89481,9.96843,11.268,12.0411,8.71638,10.9675,9.40447,10.4327,7.93806
10.4741,7.6456,6.99654,12.3674,14.5866,10.0775,10.8655,10.758,7.93784,8.29093
10.2832,10.7375,11.2122,11.0457,10.3175,10.9709,8.84364,9.149,8.64144,8.79897
9.48094,9.72717,8.85421,11.0299,13.1227,9.27179,9.82446,10.1449,9.31108,9.23276
9.21274,9.74236,8.83783,12.8946,12.2845,9.98842,10.6384,9.08904,7.96431,9.34778
10.346,9.36074,11.0857,9.78627,10.8971,9.55085,9.79606,10.246,9.46564,9.46549
8.86424,10.3264,8.57857,9.74202,9.4497,10.201,9.78632,11.0219,10.2712,11.7586
9.76929,8.63816,8.81366,8.72537,9.63847,8.77357,10.5321,10.8595,12.1319,12.118
10.2101,9.52764,9.87328,9.74939,10.3165,9.55103,10.2705,9.94235,10.4516,10.1076
9.91861,9.73652,10.6537,10.1592,10.5056,9.88883,9.78406,10.3121,9.69278,9.34852
11.2474,10.7463,10.9545,10.6056,9.99753,10.5026,9.20938,9.58058,8.40568,8.75041
10.8034,9.94601,11.2624,9.4829,8.90343,9.84776,10.4636,10.2668,9.60611,9.41766
10.3818,9.62949,10.1845,10.4684,10.2847,9.15528,10.2098,10.8614,9.34674,9.4778
8.91127,8.85196,8.36001,8.9805,10.601,9.76977,9.84293,10.0642,12.1132,12.5052
9.58361,9.11199,8.91585,9.15647,9.60951,10.0557,11.8924,11.7609,9.96329,9.95034
10.2364,9.42009,10.3426,9.17717,10.4156,9.67131,10.2023,11.0029,9.84458,9.68707
9.38079,10.044,9.36389,10.0041,10.1498,10.2307,10.3382,10.828,9.55815,10.1024
9.1431,12.4669,8.92214,9.33914,11.7817,10.2701,9.36092,8.87986,11.0216,8.81445
9.41936,10.1924,9.42532,9.714,9.93287,10.4473,11.0248,10.9358,9.27123,9.63688
9.27047,10.6572,9.60342,9.45908,10.4543,10.0499,10.3385,10.4389,9.56814,10.1601
9.50489,11.05,8.72095,8.41197,7.81818,10.8157,9.60043,10.5912,10.9475,12.5391
9.47127,11.323,7.58294,10.4591,10.5579,8.44552,10.2426,10.896,10.3407,10.681
9.47547,9.69401,9.12614,9.64043,9.67039,10.0846,10.1881,10.7189,10.777,10.6249
9.12291,10.678,9.70195,10.2287,10.457,10.0387,8.3627,10.3158,9.81533,11.2789
10.2104,10.6053,9.91613,9.78056,10.4543,10.8542,10.7363,9.14724,9.21798,9.07756
9.05826,8.52733,8.77348,8.85737,10.4396,9.39388,11.807,10.7307,11.7476,10.6648
9.38606,8.12561,9.77499,9.13582,10.7139,10.0032,10.7736,9.40179,11.5815,11.1035
9.93654,9.49158,9.28358,9.18772,10.0906,9.64806,9.12405,10.3708,11.3692,11.4979
9.31945,9.18553,8.50236,9.605,9.42845,10.4484,9.33182,10.1306,11.7689,12.2795
9.51659,9.03684,10.0159,8.89863,9.56431,10.0557,10.7004,10.7426,11.0255,10.4434
9.16324,10.3298,10.1267,10.6902,11.5937,10.482,9.28252,8.96251,8.99059,10.3788
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.18642,11.1712,10.3627,10.0621,10.3272,10.4345,9.25808,10.0046,9.21276,9.98044
8.94847,9.46206,8.46137,8.77516,10.6818,10.461,11.3826,11.2343,10.7306,9.86265
9.94595,10.0545,9.87619,10.0356,10.3619,9.4269,9.49024,9.36015,10.7254,10.7232
9.93569,10.4174,10.7574,10.3339,11.4765,11.2134,10.2943,9.64986,8.20534,7.71623
9.01893,9.13554,8.34475,9.64069,9.71973,9.75388,9.44493,9.51436,12.7202,12.707
9.40493,8.95918,9.16828,9.61661,8.8929,8.64831,10.7356,11.3912,11.8243,11.3588
10.7735,9.68572,10.302,9.71212,10.1584,9.21766,11.1702,10.2133,9.53572,9.23143
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.0988,10.3424,9.26318,10.3876,10.2279,9.01957,11.3327,10.9434,8.83652,8.54794
9.60773,9.01879,9.63531,9.37031,10.0646,9.95801,10.0626,10.6917,10.7219,10.869
9.87751,9.54652,10.3337,9.78182,10.9114,9.89384,10.1925,10.3835,9.35337,9.72584
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0163,10.466,10.2113,10.1817,9.31878,9.48223,10.514,10.7914,9.64674,9.3716
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.1398,9.69596,9.44927,9.65283,9.7177,10.3366,9.97119,9.88261,11.2766,10.8774
9.1576,10.1825,9.798,9.85647,10.5346,10.0403,9.97078,9.9723,10.1222,10.3653
9.76265,10.1267,10.7201,10.6243,11.4878,10.6691,8.60185,7.94119,10.3214,9.74502
10.6264,9.61473,11.7484,10.3105,11.7602,8.1075,8.45043,8.53917,10.4806,10.362
8.87672,10.5801,9.49378,9.99641,11.0255,10.1031,9.01627,10.2592,10.4566,10.1923
9.56458,9.93874,9.70934,10.3214,10.1288,10.2875,9.98238,10.1367,9.71977,10.2108
9.57693,9.39195,9.05497,10.921,10.5284,9.99743,8.72064,10.0469,12.0386,9.72307
9.25034,8.96635,9.6366,8.72422,9.25343,10.2567,11.331,10.7939,10.9581,10.8294
9.74796,10.4088,9.97924,10.1731,10.1181,10.0332,9.8066,9.93939,9.85997,9.93361
9.79561,10.3967,10.05,10.7334,9.76771,10.2596,10.182,10.5748,9.05117,9.18903
9.50508,8.60058,8.97521,9.45039,10.0319,10.0629,10.9703,10.7067,11.2027,10.4942
9.95547,10.197,9.3888,9.83209,9.94288,10.1716,9.65121,9.47199,10.8005,10.5884
9.815,10.3564,9.39645,9.65833,10.3216,10.0984,9.88508,9.41892,10.6662,10.3836
9.63518,9.31151,9.01963,9.59187,10.0957,9.77713,10.2958,9.60237,11.9413,10.7296
9.89161,8.29188,9.26722,12.0756,8.89493,10.46,9.54716,12.481,8.63617,10.4545
10.0861,9.97788,10.0633,9.85964,9.95605,9.93794,9.78113,9.67066,10.3915,10.2758
9.9683,9.75566,9.29876,9.84205,9.54781,9.90998,9.95862,10.6712,10.3674,10.6801
9.30673,10.9461,8.82979,10.6159,9.45137,10.2109,9.3112,10.1292,10.425,10.7739
9.33222,9.56505,9.22063,9.61955,9.48168,10.0835,10.446,10.1106,11.2038,10.9369
9.69939,10.4253,10.8097,11.6418,10.7772,9.98706,10.1749,10.3032,7.69524,8.48626
9.63584,10.0351,8.1714,9.70674,8.71569,9.77235,10.066,11.9622,10.4027,11.532
10.2044,9.91139,8.55269,9.22163,8.58519,9.42231,10.5661,11.4453,11.0177,11.0732
10.7063,9.76997,8.96324,9.19238,8.97421,9.48083,10.3465,10.9619,10.9212,10.6835
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.2249,11.7762,10.2766,11.2417,9.18454,10.1984,9.82894,9.55245,8.46318,9.25303
9.03054,10.7274,10.2947,10.7622,9.31114,10.0797,9.63838,9.49293,9.95875,10.7043
10.1021,10.7318,8.82911,10.8099,10.9862,11.1335,9.4807,8.40103,9.7289,9.79687
9.21727,9.80914,9.3771,9.37379,9.86003,10.6121,9.33153,9.98676,11.3139,11.1183
8.7941,9.21843,9.17452,10.3816,10.0781,11.3093,10.0967,10.5672,9.95086,10.4292
10.6221,6.7842,10.8536,9.30369,11.9043,9.08702,11.98,8.98778,10.7737,9.70351
9.74093,10.2175,9.81852,9.34376,9.62809,10.0788,9.47475,9.45065,11.802,10.445
9.03385,10.6084,10.7424,10.5265,9.77925,10.383,8.74623,9.44984,9.97894,10.7516
10.9526,11.2842,9.09264,10.4373,10.0397,10.4905,9.09333,9.77616,9.46392,9.36964
10.3176,10.0788,10.0055,9.67584,10.312,9.39836,10.1942,10.2841,9.93573,9.79784
10.3469,11.5528,11.0337,10.6568,10.5381,10.4111,8.33426,8.32852,9.11478,9.68303
9.49848,11.0004,8.91757,10.5729,10.0268,10.937,9.11986,10.3772,9.46968,10.0801
9.61673,9.51466,10.2836,9.88293,10.0172,8.75243,9.7479,9.28191,11.0038,11.8988
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.05964,9.46093,9.33693,10.3915,10.9598,9.68409,11.1155,9.85412,9.37809,10.7594
10.1558,9.6023,9.81892,9.35211,10.1803,9.30674,9.62363,9.78342,11.1436,11.0332
11.7708,6.71459,8.35493,6.94624,10.0273,7.56272,13.7803,10.8413,12.9986,11.0033
11.5222,9.29621,10.025,10.0964,11.1319,10.604,6.93623,6.64516,13.0606,10.6823
9.46351,10.8444,9.86461,10.565,10.8204,10.1038,9.75708,9.09329,9.5124,9.97555
9.92765,9.50568,10.2693,10.1912,10.9051,10.5956,10.409,10.4739,8.88275,8.83969
10.4197,10.539,10.2857,10.3503,10.3355,10.4551,9.66536,9.78711,9.00759,9.15474
9.7822,10.0921,9.42219,10.6102,11.0271,10.5557,9.73375,9.94393,9.68549,9.1473
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0965,8.99666,10.0901,10.4961,10.2226,9.4332,10.1742,9.01044,11.13,10.3503
9.18701,10.6014,8.71632,10.2992,10.1806,10.4017,9.94981,10.4047,9.68056,10.5788
9.05663,12.3551,10.362,11.903,8.36795,9.30782,6.67338,10.0728,10.333,11.5683
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.2467,10.2439,9.78808,9.9509,10.168,10.0974,9.92614,9.39606,10.1166,10.0662
11.7259,13.5739,14.2388,12.9369,9.35973,9.75846,8.45113,7.72887,6.10482,6.12143
9.76195,9.28258,8.99599,9.005,9.56243,9.69114,10.7902,10.3339,11.2641,11.3127
7.76998,10.2154,7.94552,10.6065,9.6339,11.366,8.21458,10.0984,10.2386,13.9111
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.00811,9.04258,9.51241,9.84288,10.4175,9.56966,9.89851,8.51181,12.1636,12.033
9.03537,8.19121,8.53761,8.10453,9.6337,10.2124,11.0945,10.2149,12.5865,12.3893
9.58275,9.9562,9.80079,9.96542,9.78311,9.29371,10.6746,9.89161,10.7841,10.2678
9.87471,12.1929,9.15011,10.0263,9.71745,9.47262,9.45118,9.73609,10.1404,10.2383
9.70042,9.02186,9.35314,10.0758,10.6999,10.1551,9.78622,9.7752,10.7176,10.7148
11.0267,10.3647,9.46738,9.78966,9.83285,9.93245,10.5012,10.6647,9.29494,9.12545
9.93902,10.4291,9.28877,10.0905,10.3331,11.1901,8.95603,9.40502,10.1008,10.2677
9.82745,10.5105,9.75084,10.3257,9.60015,10.0508,10.3288,10.7,9.16703,9.73874
9.70397,10.1175,9.08232,10.5084,10.7086,9.98489,9.53678,11.239,9.51511,9.60351
8.18023,7.71518,6.52285,9.73775,14.4644,10.4497,12.1938,11.2321,9.78908,9.7149
8.89387,10.1714,12.1173,14.3852,14.7867,8.83733,8.3074,8.31743,7.17246,7.01098
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.41308,9.5419,9.6573,9.77019,9.55479,9.99389,10.0555,10.0994,10.8186,11.0953
9.15682,10.3049,9.58398,9.76564,10.5228,10.2977,10.7135,9.99168,9.90452,9.7584
8.83192,10.8292,8.32787,10.6303,9.44541,10.5991,9.25428,10.7184,9.80356,11.5599
11.9866,10.8408,12.1856,9.9199,9.46034,10.1326,8.60965,8.50036,9.27922,9.08495
9.61055,8.84251,9.13473,8.89617,10.105,9.62324,10.9328,11.4729,10.6962,10.686
16.8887,13.7139,8.39731,7.95784,6.8291,6.58787,12.6882,15.2327,5.8817,5.82273
8.96066,9.68792,7.99572,9.28066,9.62477,10.0326,9.75675,9.91927,12.2273,12.5144
9.8813,9.99706,10.1791,10.2817,10.1801,10.5792,9.68369,9.78432,9.40901,10.0244
8.89139,9.23247,8.56946,9.28079,10.3242,10.4719,10.3467,10.6504,11.0589,11.1738
9.43688,8.98512,9.70177,9.36516,9.88327,10.2768,10.6501,10.4121,10.9128,10.3759
9.93204,9.68313,10.2024,9.66331,10.2439,9.58476,11.1627,11.1566,9.32043,9.05061
9.06141,10.6706,9.38205,10.7139,9.94215,10.4352,10.0645,10.3899,9.2293,10.1111
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.84416,9.65489,10.0164,10.0897,10.958,10.1963,10.1013,9.57183,10.034,9.53329
9.37376,8.68421,9.89719,9.18505,10.3203,9.48028,10.718,10.9856,10.7291,10.6266
9.38477,10.1158,14.2631,13.1574,11.4972,10.707,8.28686,6.60604,8.13217,7.84972
7.37224,12.7292,10.714,12.5329,12.6674,10.768,8.04736,7.06774,9.40371,8.69758
9.17907,10.4173,8.92234,10.146,9.56784,10.9334,9.68688,10.451,9.92883,10.7673
7.52783,11.5696,13.1987,10.4515,10.576,11.9955,5.22571,5.33627,12.0642,12.0547
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.423,10.3364,10.8066,9.78592,10.2663,9.43319,9.40122,9.10071,10.0731,10.3736
9.05284,9.02094,8.40353,9.40757,9.33228,9.43053,11.2174,11.456,11.3701,11.3088
10.2994,9.76347,9.68621,9.75905,10.2938,9.92065,10.462,10.2615,9.79493,9.75896
10.4958,9.69396,10.1114,9.69693,8.94624,10.7231,10.5355,10.3735,10.0176,9.40599
10.4019,10.3499,10.3418,10.0318,9.68459,10.4432,9.59678,9.18401,10.3947,9.57115
10.1659,9.73067,10.2051,9.96532,9.775,10.1617,9.76883,9.48879,10.4453,10.2934
10.1971,9.83746,10.2629,10.2906,9.89797,9.79589,9.85395,9.30521,10.2167,10.3422
9.60846,11.5873,10.3073,10.9339,10.1458,9.97151,10.2939,9.88699,8.78424,8.48054
10.5349,10.594,9.06711,9.33375,10.1154,10.6666,11.4105,9.95645,8.72556,9.59578
10.4572,10.2618,13.302,9.98217,9.07837,9.16991,9.5635,9.57318,9.27188,9.33998
8.82537,10.9959,9.6609,9.83165,10.0083,10.39,8.91547,9.65208,10.759,10.9612
9.89138,9.67564,10.1436,9.30417,11.3462,9.46629,10.568,9.59145,10.2865,9.72677
9.87067,8.74128,9.31436,9.27891,10.8478,9.17232,11.1304,11.1145,10.5724,9.95732
9.9141,12.6471,9.49841,10.3496,9.59958,8.9004,9.7871,10.217,9.14906,9.93766
9.44966,10.5989,10,9.70329,9.81269,11.3103,9.168,10.6001,10.0267,9.33033
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.52253,9.6604,9.03589,9.95535,9.99648,10.1916,9.53058,9.00363,11.8009,11.3027
9.48115,9.838,9.16421,9.73066,10.0681,9.93724,10.299,10.1226,10.7946,10.5645
9.24171,10.289,8.64754,10.4112,10.109,10.5143,9.73113,10.2141,10.2494,10.5925
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.5243,9.15952,11.0651,8.88192,8.72657,6.7537,9.95549,11.7093,11.0511,12.173
9.29979,9.18567,9.08822,9.69832,9.95144,10.7906,9.87703,9.85164,11.0741,11.1832
9.77534,10.6746,9.54467,10.2323,10.1959,10.368,10.305,10.2785,9.07468,9.55093
11.5486,8.47152,8.67441,8.22057,10.5026,9.17911,13.2801,13.3759,8.42369,8.32349
9.9675,9.10601,9.7747,9.44693,10.0144,9.16118,10.5851,10.6078,10.7991,10.5373
10.3741,10.6845,9.89924,10.5303,9.97171,9.98517,9.72891,9.84726,9.62144,9.35731
10.6397,10.27,11.495,11.1457,5.47828,5.07519,12.0645,11.982,11.1602,10.6894
9.48776,9.68113,9.38974,9.70762,9.60947,10.4985,9.56822,10.0174,11.0696,10.9705
9.74541,9.75084,9.76442,9.86567,9.95522,9.83389,9.87757,9.41095,10.9253,10.8707
9.90904,9.34734,10.0367,9.87057,10.664,9.34458,10.5777,10.819,9.816,9.61509
10.0656,9.58868,10.494,9.4925,10.8871,10.1297,9.65871,9.24274,9.71781,10.7232
9.7289,9.69298,9.7193,9.87924,9.44885,10.2032,10.508,11.0301,9.92303,9.86639
9.75955,10.0919,9.15523,9.4098,9.53981,9.80613,10.327,10.6462,10.7541,10.5102
9.7691,9.37775,10.0664,9.15842,10.0636,9.47135,10.6061,9.98171,10.7402,10.7653
10.7989,10.6702,9.96123,10.465,9.19326,10.8298,9.98509,10.3816,8.85087,8.86395
9.17306,10.0583,8.46858,9.62712,9.70093,10.8213,9.6529,9.62399,11.1224,11.7514
9.2214,9.5566,9.37636,9.61295,9.94848,9.71425,10.1519,10.0676,11.435,10.9155
9.34694,11.0307,11.4232,11.3723,10.4029,10.7558,9.55672,9.13994,8.34103,8.63043
12.0285,12.1336,16.0393,11.4192,9.91696,9.43678,9.20239,7.04977,7.15179,5.62168
9.31243,8.67987,7.9591,8.90472,11.1365,9.59815,11.6098,9.85203,12.1963,10.7511
8.95484,10.2907,8.2485,9.44454,8.85464,10.551,10.6785,11.8826,10.0028,11.092
8.22918,8.92856,8.74193,8.92188,13.8995,11.7469,8.9297,8.97536,10.909,10.718
9.96147,9.69507,10.2717,9.42463,10.0228,9.246,11.1076,9.96187,10.1896,10.1193
9.99068,9.77956,9.6612,9.47079,10.2462,9.92127,10.194,9.82672,10.43,10.4797
9.0235,8.06601,8.80008,9.01522,9.70787,9.67421,11.2755,11.2412,11.4822,11.7142
9.98917,10.0064,10.3378,10.1547,10.3448,9.70982,10.4393,9.99805,9.61028,9.40971
9.72419,9.71253,9.19658,9.62219,9.60298,10.8418,10.036,9.77853,10.3728,11.1124
10.8513,10.9791,11.9653,9.53748,8.25791,9.49961,10.22,9.81012,9.75791,9.12128
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.06687,9.71488,8.64625,9.45964,8.59406,9.20542,10.0616,9.84196,12.6322,12.7771
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.53758,9.54127,9.40804,9.58106,8.96563,8.80995,10.8255,10.8419,11.1747,11.3145
10.3147,9.83888,10.5554,10.0617,10.8801,9.41646,9.9676,9.65202,9.74705,9.56605
9.36732,9.49517,9.27698,9.87643,9.05004,9.75632,10.8862,11.3997,10.3434,10.5484
10.2172,13.4051,10.821,10.1187,9.4142,9.29965,7.87033,6.82658,11.0564,10.9708
10.5973,9.59296,9.86053,9.8912,9.72255,9.58879,10.8138,10.0896,10.2522,9.59107
9.76245,10.3238,10.1898,10.1006,10.1498,10.6025,10.5311,10.2834,8.93894,9.11746
9.77469,8.78673,9.75629,8.80328,10.2731,10.266,10.0817,10.5169,10.7266,11.0147
10.7466,8.95952,10.7858,8.66228,9.09989,8.27701,11.6533,9.97297,11.1853,10.6573
7.54454,7.68928,10.1688,8.93965,11.4591,10.69,10.6254,11.2831,11.3073,10.2929
9.8814,9.88939,9.26712,9.44237,9.77316,9.36228,10.2142,10.4207,10.8909,10.8586
8.76365,8.38359,9.92712,10.7379,10.1096,10.4538,10.3317,11.011,10.4389,9.84266
9.17088,9.45421,10.0326,9.79922,10.7697,9.75392,10.2291,10.7164,10.0613,10.0127
9.93154,9.72091,9.05398,8.69302,9.1888,9.67297,10.0792,10.166,11.8477,11.6459
10.307,9.9811,10.0739,10.6241,10.3797,10.7577,9.96665,9.52786,8.89823,9.48382
